label_value,score,Act1,Act2,Act3,Act4,Act5,Res1,Res2,Res3,Res4,Res5,gender_cat,citizen_cat,age_group,german_speaking_cat,religious_cat
0,0,A08,A12,A11,A03,A01,Front Desk,HR-dummy,HR-dummy,HR-pro,Senior Partner,T,T,45-64,F,F
1,1,A08,A12,A03,A11,A05,Front Desk,HR-dummy,HR-pro,HR-dummy,Coding Interviewer,F,T,45-64,F,T
0,0,A08,A12,A11,A03,A01,Online System,HR-pro,Senior Partner,HR-dummy,Senior Partner,F,F,65+,F,T
1,1,A08,A12,A11,A03,A05,Online System,HR-dummy,HR-dummy,HR-dummy,Coding Interviewer,F,F,45-64,F,T
0,0,A08,A12,A11,A03,A01,Front Desk,HR-dummy,HR-dummy,HR-dummy,Senior Partner,T,T,45-64,T,T
1,1,A08,A12,A11,A03,A05,Front Desk,HR-dummy,HR-dummy,HR-dummy,Coding Interviewer,T,T,30-44,F,F
0,0,A08,A12,A11,A03,A01,Online System,HR-dummy,Senior Partner,HR-dummy,HR-dummy,T,T,45-64,T,F
0,0,A08,A12,A11,A03,A01,Online System,HR-dummy,HR-dummy,HR-dummy,Senior Partner,F,F,30-44,F,F
1,1,A08,A12,A03,A11,A06,Online System,HR-dummy,HR-dummy,Senior Partner,deepResearch Inc.,T,T,45-64,F,T
0,0,A08,A12,A11,A03,A01,Front Desk,HR-dummy,Senior Partner,HR-dummy,HR-dummy,F,T,45-64,F,T
0,0,A08,A12,A11,A03,A01,Front Desk,HR-dummy,Senior Partner,HR-dummy,HR-dummy,T,F,30-44,F,F
0,0,A08,A12,A11,A03,A01,Front Desk,HR-dummy,Senior Partner,HR-pro,HR-dummy,F,T,65+,F,F
1,0,A08,A12,A11,A03,A06,Online System,HR-dummy,HR-dummy,HR-dummy,HR-pro,T,F,65+,T,F
1,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,T,T,45-64,T,T
0,0,A08,A12,A03,A11,A01,Online System,HR-pro,HR-pro,Senior Partner,HR-dummy,T,F,45-64,T,T
1,1,A08,A12,A03,A11,A05,Online System,HR-pro,HR-pro,HR-dummy,Coding Interviewer,T,T,45-64,T,T
1,1,A08,A12,A11,A03,A05,Online System,HR-dummy,HR-dummy,HR-dummy,Coding Interviewer,T,T,45-64,F,T
1,1,A08,A12,A11,A03,A05,Front Desk,HR-dummy,Senior Partner,HR-dummy,Coding Interviewer,T,F,45-64,T,T
0,1,A08,A12,A11,A03,A05,Front Desk,HR-dummy,Senior Partner,HR-dummy,Coding Interviewer,F,T,45-64,T,T
0,0,A08,A12,A11,A03,A01,Online System,HR-dummy,Senior Partner,HR-pro,Senior Partner,T,F,65+,F,T
1,1,A08,A12,A11,A03,A05,Front Desk,HR-dummy,Senior Partner,HR-dummy,Coding Interviewer,T,F,30-44,T,F
0,0,A08,A12,A11,A03,A01,Front Desk,HR-dummy,Senior Partner,HR-dummy,Senior Partner,T,F,45-64,T,T
0,0,A08,A12,A03,A11,A01,Online System,HR-dummy,HR-pro,Senior Partner,HR-dummy,T,F,30-44,F,T
0,0,A08,A12,A11,A03,A01,Online System,HR-dummy,Senior Partner,HR-dummy,Senior Partner,T,F,45-64,T,T
1,1,A08,A12,A11,A03,A05,Front Desk,HR-dummy,Senior Partner,HR-dummy,Coding Interviewer,F,F,45-64,T,T
1,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,T,T,30-44,T,T
0,0,A08,A12,A03,A11,A06,Front Desk,HR-pro,HR-pro,HR-dummy,HR-pro,F,F,65+,F,F
0,1,A08,A12,A03,A11,A05,Front Desk,HR-pro,HR-dummy,Senior Partner,Coding Interviewer,F,T,30-44,T,T
1,1,A08,A12,A11,A03,A05,Front Desk,HR-dummy,Senior Partner,HR-pro,Coding Interviewer,T,T,30-44,T,T
0,0,A08,A12,A11,A03,A01,Online System,HR-dummy,Senior Partner,HR-pro,Senior Partner,F,F,30-44,F,T
0,0,A08,A12,A03,A11,A06,Front Desk,HR-pro,HR-pro,HR-dummy,HR-pro,T,T,45-64,F,F
0,0,A08,A12,A03,A11,A01,Online System,HR-dummy,HR-dummy,Senior Partner,Senior Partner,T,T,30-44,T,T
0,1,A08,A12,A03,A11,A05,Front Desk,HR-dummy,HR-pro,HR-dummy,Coding Interviewer,F,F,65+,F,T
1,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-pro,HR-dummy,Coding Interviewer,T,T,45-64,T,F
0,1,A08,A12,A03,A11,A05,Front Desk,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,T,T,45-64,T,F
0,0,A08,A12,A11,A03,A01,Online System,HR-pro,Senior Partner,HR-dummy,HR-dummy,T,T,30-44,F,F
0,0,A08,A12,A11,A03,A06,Online System,HR-pro,HR-dummy,HR-pro,deepResearch Inc.,F,T,45-64,T,F
1,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,T,T,45-64,T,F
0,0,A08,A12,A03,A11,A01,Online System,HR-dummy,HR-dummy,HR-dummy,HR-dummy,F,T,45-64,F,T
0,0,A08,A12,A11,A03,A06,Online System,HR-pro,Senior Partner,HR-dummy,deepResearch Inc.,F,F,30-44,F,F
0,0,A08,A12,A11,A03,A06,Front Desk,HR-dummy,HR-dummy,HR-pro,HR-pro,T,F,65+,F,F
0,0,A08,A12,A03,A11,A01,Online System,HR-dummy,HR-dummy,Senior Partner,HR-dummy,F,F,45-64,F,F
1,1,A08,A12,A03,A11,A05,Front Desk,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,F,T,45-64,F,T
0,0,A08,A12,A03,A11,A01,Front Desk,HR-pro,HR-pro,Senior Partner,Senior Partner,F,T,45-64,T,T
0,0,A08,A12,A03,A11,A06,Front Desk,HR-dummy,HR-pro,HR-dummy,HR-pro,F,F,45-64,F,F
0,1,A08,A12,A03,A11,A05,Front Desk,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,T,F,65+,F,T
0,0,A08,A12,A11,A03,A01,Online System,HR-dummy,HR-dummy,HR-dummy,HR-dummy,T,T,45-64,T,T
1,1,A08,A12,A11,A03,A05,Online System,HR-dummy,Senior Partner,HR-dummy,Coding Interviewer,T,F,30-44,T,T
1,0,A08,A12,A03,A11,A06,Front Desk,HR-dummy,HR-pro,HR-dummy,HR-pro,F,F,65+,F,F
0,0,A08,A12,A03,A11,A01,Online System,HR-pro,HR-pro,HR-dummy,Senior Partner,T,T,45-64,F,F
0,0,A08,A12,A03,A11,A01,Online System,HR-pro,HR-dummy,Senior Partner,HR-dummy,F,T,30-44,T,F
1,1,A08,A12,A11,A03,A06,Online System,HR-dummy,Senior Partner,HR-dummy,deepResearch Inc.,F,T,30-44,F,F
1,1,A08,A12,A03,A11,A06,Online System,HR-pro,HR-dummy,Senior Partner,deepResearch Inc.,T,F,18-29,T,F
1,0,A08,A12,A11,A03,A06,Online System,HR-dummy,Senior Partner,HR-pro,deepResearch Inc.,T,T,65+,F,T
0,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-pro,Senior Partner,Coding Interviewer,T,T,45-64,F,T
0,0,A08,A12,A03,A11,A01,Front Desk,HR-dummy,HR-dummy,HR-dummy,Senior Partner,T,T,30-44,F,T
0,0,A08,A12,A11,A03,A01,Online System,HR-dummy,Senior Partner,HR-dummy,Senior Partner,F,T,45-64,T,T
0,0,A08,A12,A03,A11,A01,Front Desk,HR-dummy,HR-dummy,Senior Partner,Senior Partner,F,T,45-64,T,T
1,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-pro,HR-dummy,Coding Interviewer,T,T,45-64,T,T
1,1,A08,A12,A11,A03,A06,Online System,HR-dummy,Senior Partner,HR-dummy,deepResearch Inc.,T,F,30-44,T,F
0,0,A08,A12,A03,A11,A01,Front Desk,HR-dummy,HR-pro,Senior Partner,Senior Partner,F,F,45-64,T,T
0,0,A08,A12,A11,A03,A01,Front Desk,HR-pro,Senior Partner,HR-dummy,Senior Partner,F,T,45-64,F,T
1,1,A08,A12,A03,A11,A05,Front Desk,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,T,F,65+,T,T
1,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-dummy,HR-dummy,Coding Interviewer,F,T,45-64,T,T
0,1,A08,A12,A03,A11,A05,Front Desk,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,F,T,45-64,F,T
0,0,A08,A12,A11,A03,A01,Online System,HR-dummy,Senior Partner,HR-dummy,HR-dummy,F,F,45-64,F,F
1,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-pro,Senior Partner,Coding Interviewer,T,T,45-64,T,T
0,0,A08,A12,A11,A03,A01,Online System,HR-dummy,Senior Partner,HR-dummy,Senior Partner,T,T,45-64,T,F
0,0,A08,A12,A03,A11,A06,Online System,HR-pro,HR-pro,HR-dummy,HR-pro,T,F,65+,T,F
1,1,A08,A12,A03,A11,A05,Front Desk,HR-pro,HR-dummy,Senior Partner,Coding Interviewer,T,T,30-44,T,T
0,1,A08,A12,A03,A11,A06,Front Desk,HR-dummy,HR-dummy,HR-dummy,deepResearch Inc.,T,T,65+,T,T
1,1,A08,A12,A03,A11,A05,Front Desk,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,T,T,45-64,T,T
0,0,A08,A12,A03,A11,A01,Online System,HR-dummy,HR-dummy,Senior Partner,Senior Partner,T,F,45-64,F,T
0,0,A08,A12,A11,A03,A01,Front Desk,HR-pro,Senior Partner,HR-dummy,HR-dummy,T,T,45-64,T,F
1,1,A08,A12,A11,A03,A05,Online System,HR-pro,Senior Partner,HR-pro,Coding Interviewer,F,T,45-64,T,F
0,1,A08,A12,A11,A03,A05,Front Desk,HR-dummy,Senior Partner,HR-pro,Coding Interviewer,T,T,30-44,T,T
1,1,A08,A12,A11,A03,A06,Front Desk,HR-dummy,Senior Partner,HR-dummy,deepResearch Inc.,T,T,30-44,F,T
0,0,A08,A12,A03,A11,A01,Online System,HR-pro,HR-dummy,Senior Partner,Senior Partner,T,T,18-29,T,F
1,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,F,T,30-44,T,T
0,0,A08,A12,A11,A03,A01,Front Desk,HR-dummy,HR-dummy,HR-dummy,Senior Partner,F,F,45-64,T,T
1,1,A08,A12,A03,A11,A05,Front Desk,HR-dummy,HR-pro,HR-dummy,Coding Interviewer,T,T,30-44,T,F
0,0,A08,A12,A03,A11,A01,Front Desk,HR-dummy,HR-dummy,HR-dummy,Senior Partner,T,T,30-44,F,T
0,0,A08,A12,A11,A03,A01,Front Desk,HR-pro,HR-dummy,HR-dummy,Senior Partner,T,F,45-64,F,T
0,1,A08,A12,A03,A11,A06,Front Desk,HR-dummy,HR-dummy,Senior Partner,deepResearch Inc.,T,T,45-64,F,F
0,1,A08,A12,A11,A03,A06,Front Desk,HR-pro,Senior Partner,HR-pro,deepResearch Inc.,T,F,45-64,T,T
0,0,A08,A12,A03,A11,A06,Online System,HR-dummy,HR-pro,Senior Partner,deepResearch Inc.,F,T,30-44,T,T
0,0,A08,A12,A03,A11,A01,Front Desk,HR-dummy,HR-dummy,Senior Partner,HR-dummy,T,T,45-64,T,T
0,0,A08,A12,A11,A03,A01,Online System,HR-dummy,Senior Partner,HR-pro,HR-dummy,F,T,45-64,T,F
0,1,A08,A12,A03,A11,A06,Front Desk,HR-dummy,HR-pro,Senior Partner,deepResearch Inc.,T,F,45-64,T,T
1,1,A08,A12,A03,A11,A05,Front Desk,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,F,T,65+,T,F
1,1,A08,A12,A03,A11,A05,Front Desk,HR-dummy,HR-pro,HR-dummy,Coding Interviewer,F,F,65+,F,T
0,0,A08,A12,A11,A03,A01,Online System,HR-pro,HR-dummy,HR-pro,HR-dummy,T,F,30-44,F,F
0,0,A08,A12,A11,A03,A01,Front Desk,HR-dummy,Senior Partner,HR-dummy,HR-dummy,T,F,30-44,T,F
0,0,A08,A12,A11,A03,A01,Front Desk,HR-dummy,Senior Partner,HR-dummy,HR-dummy,F,F,45-64,F,T
0,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,T,T,18-29,T,T
0,0,A08,A12,A11,A03,A01,Online System,HR-dummy,Senior Partner,HR-dummy,HR-dummy,T,F,45-64,F,T
1,1,A08,A12,A03,A11,A05,Front Desk,HR-dummy,HR-pro,HR-dummy,Coding Interviewer,F,T,30-44,F,T
0,0,A08,A12,A03,A11,A01,Online System,HR-dummy,HR-pro,Senior Partner,HR-dummy,T,T,45-64,T,F
0,0,A08,A12,A11,A03,A01,Front Desk,HR-dummy,Senior Partner,HR-pro,HR-dummy,F,F,45-64,F,T
1,1,A08,A12,A03,A11,A05,Front Desk,HR-pro,HR-pro,Senior Partner,Coding Interviewer,F,T,65+,T,T
1,1,A08,A12,A11,A03,A05,Online System,HR-pro,Senior Partner,HR-dummy,Coding Interviewer,T,T,30-44,T,F
0,0,A08,A12,A03,A11,A01,Online System,HR-dummy,HR-dummy,Senior Partner,Senior Partner,F,F,45-64,T,T
1,1,A08,A12,A11,A03,A05,Front Desk,HR-dummy,Senior Partner,HR-dummy,Coding Interviewer,F,F,30-44,T,T
0,1,A08,A12,A11,A03,A05,Online System,HR-dummy,Senior Partner,HR-dummy,Coding Interviewer,F,T,45-64,T,T
1,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-pro,HR-dummy,Coding Interviewer,T,F,30-44,T,T
0,0,A08,A12,A11,A03,A01,Front Desk,HR-dummy,HR-dummy,HR-dummy,Senior Partner,T,T,45-64,T,F
1,1,A08,A12,A11,A03,A06,Front Desk,HR-dummy,Senior Partner,HR-dummy,HR-pro,T,T,30-44,F,F
1,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,F,F,45-64,T,T
0,0,A08,A12,A03,A11,A01,Front Desk,HR-pro,HR-pro,Senior Partner,HR-dummy,F,T,45-64,T,F
0,0,A08,A12,A11,A03,A06,Online System,HR-dummy,Senior Partner,HR-pro,deepResearch Inc.,T,F,45-64,T,F
0,0,A08,A12,A03,A11,A01,Front Desk,HR-pro,HR-dummy,Senior Partner,HR-dummy,T,F,65+,F,F
0,0,A08,A12,A03,A11,A01,Front Desk,HR-pro,HR-dummy,HR-dummy,Senior Partner,F,T,30-44,F,T
0,0,A08,A12,A11,A03,A06,Online System,HR-pro,Senior Partner,HR-dummy,deepResearch Inc.,T,T,45-64,T,F
0,0,A08,A12,A03,A11,A06,Online System,HR-dummy,HR-pro,Senior Partner,deepResearch Inc.,T,F,30-44,T,T
0,0,A08,A12,A11,A03,A01,Front Desk,HR-dummy,HR-dummy,HR-dummy,HR-dummy,F,F,45-64,T,T
1,1,A08,A12,A11,A03,A05,Online System,HR-pro,Senior Partner,HR-pro,Coding Interviewer,F,T,45-64,T,T
0,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-dummy,HR-dummy,Coding Interviewer,T,F,45-64,T,F
0,0,A08,A12,A11,A03,A01,Front Desk,HR-dummy,HR-dummy,HR-pro,Senior Partner,T,T,30-44,T,F
1,1,A08,A12,A03,A11,A05,Online System,HR-pro,HR-pro,Senior Partner,Coding Interviewer,F,T,30-44,F,F
0,0,A08,A12,A11,A03,A06,Online System,HR-dummy,Senior Partner,HR-dummy,HR-pro,T,F,45-64,T,T
0,0,A08,A12,A03,A11,A01,Front Desk,HR-dummy,HR-pro,HR-dummy,Senior Partner,T,T,45-64,F,T
0,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,T,F,45-64,T,F
0,1,A08,A12,A03,A11,A05,Front Desk,HR-dummy,HR-pro,Senior Partner,Coding Interviewer,T,T,45-64,T,T
0,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,T,T,30-44,F,F
1,1,A08,A12,A03,A11,A05,Front Desk,HR-dummy,HR-pro,Senior Partner,Coding Interviewer,T,T,45-64,F,F
0,0,A08,A12,A03,A11,A01,Online System,HR-dummy,HR-pro,Senior Partner,Senior Partner,T,T,65+,F,T
0,0,A08,A12,A11,A03,A01,Online System,HR-dummy,HR-dummy,HR-dummy,HR-dummy,F,F,45-64,T,F
1,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,T,F,45-64,T,F
0,1,A08,A12,A03,A11,A05,Front Desk,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,F,T,45-64,F,T
0,0,A08,A12,A11,A03,A06,Front Desk,HR-pro,HR-dummy,HR-pro,HR-pro,F,T,65+,F,F
0,0,A08,A12,A03,A11,A01,Online System,HR-pro,HR-pro,HR-dummy,HR-dummy,F,F,65+,T,F
1,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,T,F,45-64,T,T
0,0,A08,A12,A03,A11,A01,Online System,HR-dummy,HR-pro,Senior Partner,Senior Partner,F,F,45-64,F,T
1,1,A08,A12,A11,A03,A05,Online System,HR-dummy,Senior Partner,HR-pro,Coding Interviewer,T,F,65+,T,T
1,0,A08,A12,A03,A11,A06,Front Desk,HR-dummy,HR-pro,HR-dummy,HR-pro,F,F,65+,F,F
0,1,A08,A12,A11,A03,A05,Online System,HR-dummy,Senior Partner,HR-dummy,Coding Interviewer,F,F,65+,T,F
0,1,A08,A12,A03,A11,A06,Online System,HR-dummy,HR-dummy,Senior Partner,HR-pro,F,F,45-64,T,T
0,0,A08,A12,A03,A11,A06,Front Desk,HR-dummy,HR-pro,HR-dummy,deepResearch Inc.,F,F,45-64,F,F
1,1,A08,A12,A03,A11,A05,Front Desk,HR-dummy,HR-dummy,HR-dummy,Coding Interviewer,F,T,30-44,T,F
0,0,A08,A12,A03,A11,A01,Front Desk,HR-pro,HR-pro,HR-dummy,Senior Partner,F,T,45-64,F,T
0,0,A08,A12,A11,A03,A06,Online System,HR-dummy,Senior Partner,HR-pro,deepResearch Inc.,F,F,45-64,F,F
0,0,A08,A12,A11,A03,A01,Front Desk,HR-dummy,Senior Partner,HR-pro,HR-dummy,F,T,45-64,F,F
0,1,A08,A12,A11,A03,A06,Front Desk,HR-dummy,Senior Partner,HR-dummy,deepResearch Inc.,T,T,45-64,T,F
0,1,A08,A12,A03,A11,A05,Front Desk,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,T,T,30-44,T,F
1,1,A08,A12,A03,A11,A06,Front Desk,HR-dummy,HR-pro,Senior Partner,deepResearch Inc.,T,F,45-64,T,F
1,1,A08,A12,A11,A03,A05,Front Desk,HR-dummy,Senior Partner,HR-dummy,Coding Interviewer,T,T,45-64,F,F
1,1,A08,A12,A03,A11,A06,Online System,HR-dummy,HR-dummy,Senior Partner,deepResearch Inc.,F,T,45-64,T,F
1,1,A08,A12,A03,A11,A06,Front Desk,HR-pro,HR-dummy,Senior Partner,deepResearch Inc.,T,F,45-64,F,T
1,1,A08,A12,A11,A03,A05,Online System,HR-dummy,Senior Partner,HR-dummy,Coding Interviewer,F,T,45-64,F,F
1,1,A08,A12,A11,A03,A05,Front Desk,HR-pro,HR-dummy,HR-dummy,Coding Interviewer,F,F,18-29,F,T
0,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,T,T,30-44,F,T
0,0,A08,A12,A03,A11,A01,Online System,HR-pro,HR-dummy,HR-dummy,HR-dummy,F,F,45-64,T,T
0,0,A08,A12,A03,A11,A01,Online System,HR-dummy,HR-dummy,HR-dummy,HR-dummy,T,F,45-64,F,T
0,0,A08,A12,A03,A11,A01,Online System,HR-pro,HR-dummy,Senior Partner,Senior Partner,T,T,30-44,F,T
1,1,A08,A12,A11,A03,A05,Online System,HR-dummy,Senior Partner,HR-dummy,Coding Interviewer,T,T,45-64,T,F
0,0,A08,A12,A11,A03,A06,Front Desk,HR-dummy,HR-dummy,HR-pro,HR-pro,T,F,45-64,F,F
0,0,A08,A12,A03,A11,A01,Online System,HR-pro,HR-pro,Senior Partner,HR-dummy,T,F,65+,T,F
0,0,A08,A12,A11,A03,A06,Online System,HR-dummy,Senior Partner,HR-pro,deepResearch Inc.,T,F,45-64,F,F
0,0,A08,A12,A11,A03,A01,Front Desk,HR-dummy,HR-dummy,HR-dummy,HR-dummy,T,F,45-64,F,T
0,0,A08,A12,A11,A03,A01,Front Desk,HR-dummy,HR-dummy,HR-dummy,HR-dummy,T,T,45-64,F,T
0,0,A08,A12,A11,A03,A01,Online System,HR-dummy,Senior Partner,HR-dummy,Senior Partner,T,F,30-44,F,F
0,0,A08,A12,A11,A03,A01,Online System,HR-dummy,HR-dummy,HR-pro,Senior Partner,F,F,45-64,F,F
1,1,A08,A12,A11,A03,A05,Front Desk,HR-dummy,HR-dummy,HR-pro,Coding Interviewer,T,F,30-44,F,F
0,1,A08,A12,A11,A03,A05,Front Desk,HR-pro,HR-dummy,HR-dummy,Coding Interviewer,T,F,30-44,T,T
1,1,A08,A12,A11,A03,A05,Online System,HR-pro,HR-dummy,HR-pro,Coding Interviewer,T,T,30-44,T,T
0,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-pro,HR-dummy,Coding Interviewer,F,F,45-64,T,F
1,1,A08,A12,A11,A03,A05,Online System,HR-dummy,Senior Partner,HR-dummy,Coding Interviewer,F,F,65+,T,T
0,1,A08,A12,A11,A03,A05,Front Desk,HR-pro,Senior Partner,HR-pro,Coding Interviewer,F,F,45-64,T,F
1,1,A08,A12,A11,A03,A06,Online System,HR-dummy,HR-dummy,HR-pro,deepResearch Inc.,T,F,45-64,T,F
1,1,A08,A12,A11,A03,A05,Online System,HR-dummy,Senior Partner,HR-dummy,Coding Interviewer,T,T,30-44,F,T
0,0,A08,A12,A03,A11,A01,Online System,HR-dummy,HR-pro,Senior Partner,HR-dummy,T,F,65+,F,F
0,1,A08,A12,A03,A11,A05,Front Desk,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,T,T,65+,T,T
1,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-dummy,HR-dummy,Coding Interviewer,F,T,65+,T,T
0,0,A08,A12,A03,A11,A01,Front Desk,HR-dummy,HR-dummy,Senior Partner,Senior Partner,F,F,30-44,T,T
1,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,F,T,45-64,T,F
0,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,T,T,30-44,T,T
0,0,A08,A12,A03,A11,A06,Online System,HR-pro,HR-pro,Senior Partner,HR-pro,T,F,65+,T,T
0,0,A08,A12,A11,A03,A01,Front Desk,HR-dummy,Senior Partner,HR-pro,Senior Partner,F,T,30-44,T,T
1,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-pro,Senior Partner,Coding Interviewer,T,F,45-64,F,T
0,1,A08,A12,A11,A03,A06,Front Desk,HR-pro,HR-dummy,HR-dummy,deepResearch Inc.,F,F,30-44,F,T
1,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,T,T,45-64,T,T
0,0,A08,A12,A11,A03,A06,Front Desk,HR-dummy,HR-dummy,HR-dummy,HR-pro,T,F,45-64,F,F
1,1,A08,A12,A11,A03,A05,Front Desk,HR-pro,Senior Partner,HR-pro,Coding Interviewer,F,F,45-64,T,T
0,0,A08,A12,A03,A11,A01,Online System,HR-dummy,HR-pro,Senior Partner,Senior Partner,F,F,45-64,F,F
0,0,A08,A12,A11,A03,A06,Online System,HR-pro,Senior Partner,HR-pro,deepResearch Inc.,T,F,45-64,T,T
0,0,A08,A12,A03,A11,A06,Front Desk,HR-pro,HR-pro,HR-dummy,HR-pro,T,F,45-64,F,F
0,0,A08,A12,A03,A11,A06,Online System,HR-pro,HR-pro,HR-dummy,HR-pro,F,F,45-64,F,T
1,1,A08,A12,A11,A03,A05,Front Desk,HR-dummy,HR-dummy,HR-dummy,Coding Interviewer,T,T,30-44,T,F
0,0,A08,A12,A11,A03,A01,Online System,HR-pro,HR-dummy,HR-pro,HR-dummy,T,F,45-64,F,F
1,1,A08,A12,A11,A03,A05,Online System,HR-pro,Senior Partner,HR-pro,Coding Interviewer,F,T,45-64,T,F
0,0,A08,A12,A11,A03,A01,Front Desk,HR-dummy,HR-dummy,HR-dummy,Senior Partner,F,F,30-44,F,T
0,1,A08,A12,A03,A11,A06,Online System,HR-pro,HR-dummy,Senior Partner,deepResearch Inc.,F,F,45-64,F,F
1,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,T,T,45-64,T,T
1,1,A08,A12,A03,A11,A06,Online System,HR-dummy,HR-dummy,Senior Partner,deepResearch Inc.,T,F,45-64,T,T
0,0,A08,A12,A03,A11,A01,Front Desk,HR-pro,HR-dummy,Senior Partner,Senior Partner,F,F,45-64,T,T
1,1,A08,A12,A03,A11,A05,Front Desk,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,F,F,45-64,T,T
1,1,A08,A12,A11,A03,A05,Online System,HR-dummy,Senior Partner,HR-pro,Coding Interviewer,F,F,30-44,F,T
1,1,A08,A12,A11,A03,A05,Front Desk,HR-pro,Senior Partner,HR-pro,Coding Interviewer,T,F,30-44,T,T
1,1,A08,A12,A11,A03,A05,Online System,HR-dummy,Senior Partner,HR-dummy,Coding Interviewer,F,T,30-44,T,T
1,1,A08,A12,A03,A11,A05,Online System,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,F,F,30-44,T,F
0,0,A08,A12,A03,A11,A01,Online System,HR-dummy,HR-dummy,Senior Partner,HR-dummy,F,F,30-44,F,T
1,1,A08,A12,A11,A03,A05,Online System,HR-dummy,Senior Partner,HR-pro,Coding Interviewer,F,F,45-64,F,T
0,0,A08,A12,A03,A11,A01,Front Desk,HR-dummy,HR-dummy,Senior Partner,Senior Partner,F,F,45-64,T,F
1,0,A08,A12,A11,A03,A06,Online System,HR-pro,Senior Partner,HR-dummy,deepResearch Inc.,T,F,45-64,T,F
0,0,A08,A12,A11,A03,A06,Online System,HR-pro,Senior Partner,HR-dummy,deepResearch Inc.,T,T,30-44,F,T
1,1,A08,A12,A11,A03,A06,Online System,HR-pro,Senior Partner,HR-dummy,HR-pro,F,F,30-44,F,T
0,0,A08,A12,A03,A11,A01,Online System,HR-dummy,HR-dummy,Senior Partner,Senior Partner,F,T,45-64,F,F
0,0,A08,A12,A03,A11,A06,Online System,HR-dummy,HR-pro,HR-dummy,HR-pro,T,T,45-64,F,T
1,1,A08,A12,A03,A11,A06,Front Desk,HR-pro,HR-pro,HR-dummy,deepResearch Inc.,T,F,30-44,T,F
0,1,A08,A12,A03,A11,A06,Front Desk,HR-dummy,HR-dummy,HR-dummy,deepResearch Inc.,T,T,45-64,T,T
1,1,A08,A12,A11,A03,A05,Front Desk,HR-dummy,Senior Partner,HR-pro,Coding Interviewer,T,F,45-64,T,F
0,0,A08,A12,A03,A11,A01,Online System,HR-pro,HR-dummy,Senior Partner,HR-dummy,F,T,30-44,F,T
1,1,A08,A12,A11,A03,A05,Front Desk,HR-dummy,Senior Partner,HR-pro,Coding Interviewer,T,T,45-64,F,F
1,1,A08,A12,A11,A03,A06,Front Desk,HR-pro,Senior Partner,HR-dummy,deepResearch Inc.,T,T,45-64,F,T
0,0,A08,A12,A03,A11,A01,Front Desk,HR-dummy,HR-dummy,Senior Partner,Senior Partner,T,T,45-64,T,F
1,1,A08,A12,A03,A11,A05,Front Desk,HR-dummy,HR-dummy,Senior Partner,Coding Interviewer,T,T,30-44,F,T
